TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0008764", "UDP-N-acetylmuramoylalanine-D-glutamate ligase activity", 0.0264500747563173, null, null, 3.89304011195712, NaN, 0.893446816046121, 0.68202303, 4329, True
"GO:0004639", "phosphoribosylaminoimidazolesuccinocarboxamide synthase activity", 0.0334653005712925, null, null, 3.99519629159718, NaN, 0.891941583947055, 0.69211274, 4329, True
"GO:0004357", "glutamate-cysteine ligase activity", 0.0368493940662154, null, null, 4.03702787975578, NaN, 0.891313110554732, 0.70653841, 4329, True
"GO:0008716", "D-alanine-D-alanine ligase activity", 0.0388087841997758, null, null, 4.05952555273869, NaN, 0.890972136676104, 0.71317943, 4329, True
"GO:0004066", "asparagine synthase (glutamine-hydrolyzing) activity", 0.055170876247728, null, null, 4.21229416666235, NaN, 0.890680741080394, 0.71782421, 4329, True
"GO:0003922", "GMP synthase (glutamine-hydrolyzing) activity", 0.0376378878505324, null, null, 4.04622193722164, NaN, 0.817896827261975, 0.71844914, 4329, True
"GO:0004326", "tetrahydrofolylpolyglutamate synthase activity", 0.0551404194062737, null, null, 4.21205436480116, NaN, 0.846585167462238, 0.7318964, 4329, True
"GO:0004642", "phosphoribosylformylglycinamidine synthase activity", 0.0607478623273609, null, null, 4.25411283957607, NaN, 0.890025147807784, 0.74151868, 4329, True
"GO:0050567", "glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity", 0.080845993593708, null, null, 4.3782343282929, NaN, 0.823449259939956, 0.76102379, 4329, True
"GO:0004385", "guanylate kinase activity", 0.0333367050184854, null, null, 3.99352440316707, NaN, 0.806184032165267, 0.83160324, 4329, True
"GO:0004397", "histidine ammonia-lyase activity", 0.0150355273979424, -5.53290109403485, 3.52082350305318, 3.64777405026883, NaN, 0.906651838197284, 0.37446764, null, False
"GO:0003839", "gamma-glutamylcyclotransferase activity", 0.0246971143259473, null, null, 3.86326336365048, NaN, 0.903918971963895, 0.68488109, 4397, True
"GO:0004794", "L-threonine ammonia-lyase activity", 0.0305651324461436, null, null, 3.95583201023242, NaN, 0.902773741309795, 0.80128926, 4397, True
"GO:0004018", "N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity", 0.0327715614048333, null, null, 3.98609962505513, NaN, 0.902322363749191, 0.8357461, 4397, True
"GO:0003941", "L-serine ammonia-lyase activity", 0.032433152055341, null, null, 3.98159211721408, NaN, 0.90243521185026, 0.83948673, 4397, True
"GO:0004056", "argininosuccinate lyase activity", 0.0334923733192519, null, null, 3.99554744947514, NaN, 0.902197426226747, 0.85163346, 4397, True
"GO:0004594", "pantothenate kinase activity", 0.042483909735262, 6.11398985273872, -0.297170569041385, 4.09881671704894, NaN, 0.833973645600349, 0.37476248, null, False
"GO:0047150", "betaine-homocysteine S-methyltransferase activity", 0.0106328217610477, 7.07785046988157, 3.468435885449, 3.49734438101758, NaN, 0.867988529198095, 0.37589845, null, False
"GO:0003908", "methylated-DNA-[protein]-cysteine S-methyltransferase activity", 0.0443079361290255, null, null, 4.11707233658598, NaN, 0.856718119045409, 0.79523056, 47150, True
"GO:0008705", "methionine synthase activity", 0.0275397528616825, null, null, 3.91057104848126, NaN, 0.840070863181857, 0.84277162, 47150, True
"GO:0033925", "mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity", 0.00573265438039938, -1.0856598578001, -5.35849106372753, 3.2291697025391, NaN, 0.913861188672709, 0.37864331, null, False
"GO:0003825", "alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity", 0.00810151982684541, 4.62817303363633, 3.72736076215908, 3.37930551775058, NaN, 0.868021183660445, 0.37895791, null, False
"GO:0008107", "galactoside 2-alpha-L-fucosyltransferase activity", 0.0106395899480376, null, null, 3.49762064978129, NaN, 0.866779880227312, 0.50146033, 3825, True
"GO:0008184", "glycogen phosphorylase activity", 0.0314449967548235, null, null, 3.96815593714997, NaN, 0.859027422635455, 0.54096963, 3825, True
"GO:0003844", "1,4-alpha-glucan branching enzyme activity", 0.0325718998886329, null, null, 3.98344585734134, NaN, 0.858734587716673, 0.5785779, 3825, True
"GO:0008915", "lipid-A-disaccharide synthase activity", 0.0183823958644212, null, null, 3.73503970503372, NaN, 0.862368650988741, 0.59300954, 3825, True
"GO:0000030", "mannosyltransferase activity", 0.133614163460041, null, null, 4.59642114323596, NaN, 0.843539819865997, 0.63572357, 3825, True
"GO:0008375", "acetylglucosaminyltransferase activity", 0.109634476955017, null, null, 4.51051820107781, NaN, 0.846798106773521, 0.69321183, 3825, True
"GO:0050511", "undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity", 0.0273840845609161, null, null, 3.90810954039255, NaN, 0.859170568056759, 0.71160834, 3825, True
"GO:0016760", "cellulose synthase (UDP-forming) activity", 0.0225380626761865, null, null, 3.82353943365686, NaN, 0.860263775817551, 0.76355006, 3825, True
"GO:0004377", "GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity", 0.00624026840463782, null, null, 3.26599637049508, NaN, 0.869035631938251, 0.7836552, 3825, True
"GO:0019187", "beta-1,4-mannosyltransferase activity", 0.00865312706651784, null, null, 3.40790054014264, NaN, 0.866701598519011, 0.79969323, 3825, True
"GO:0004582", "dolichyl-phosphate beta-D-mannosyltransferase activity", 0.0199323106850959, null, null, 3.77018902273599, NaN, 0.860353348045132, 0.84377149, 3825, True
"GO:0004819", "glutamine-tRNA ligase activity", 0.0190558304699108, -3.46105053859348, -4.98565209136304, 3.75066264613406, NaN, 0.843353694313704, 0.37958987, null, False
"GO:0004816", "asparagine-tRNA ligase activity", 0.0224026989363896, null, null, 3.82092358788132, NaN, 0.841870107930426, 0.55036126, 4819, True
"GO:0004821", "histidine-tRNA ligase activity", 0.0363011709200379, null, null, 4.03051876484354, NaN, 0.837274292099384, 0.57208861, 4819, True
"GO:0004817", "cysteine-tRNA ligase activity", 0.0364060778183805, null, null, 4.031771907514, NaN, 0.837246018745299, 0.58962605, 4819, True
"GO:0004815", "aspartate-tRNA ligase activity", 0.039546516581669, null, null, 4.06770304404007, NaN, 0.836431184362153, 0.59283091, 4819, True
"GO:0004832", "valine-tRNA ligase activity", 0.0397834031263136, null, null, 4.07029651819776, NaN, 0.836372057837901, 0.59618825, 4819, True
"GO:0004831", "tyrosine-tRNA ligase activity", 0.0407681743333361, null, null, 4.08091495885663, NaN, 0.836129534755826, 0.59734841, 4819, True
"GO:0004822", "isoleucine-tRNA ligase activity", 0.0407918629878006, null, null, 4.08116721471347, NaN, 0.836123764630095, 0.59830637, 4819, True
"GO:0004823", "leucine-tRNA ligase activity", 0.0412047223941812, null, null, 4.08554030603695, NaN, 0.83602367015092, 0.59871491, 4819, True
"GO:0004828", "serine-tRNA ligase activity", 0.041431456658341, null, null, 4.0879233209253, NaN, 0.835969075031348, 0.59931265, 4819, True
"GO:0004827", "proline-tRNA ligase activity", 0.0420744344223764, null, null, 4.09461086303214, NaN, 0.835815670429034, 0.60011703, 4819, True
"GO:0004825", "methionine-tRNA ligase activity", 0.0422774800320717, null, null, 4.09670150161, NaN, 0.835767655288993, 0.60089754, 4819, True
"GO:0004829", "threonine-tRNA ligase activity", 0.0426226575685539, null, null, 4.10023265196451, NaN, 0.835686493160866, 0.60139847, 4819, True
"GO:0004830", "tryptophan-tRNA ligase activity", 0.0426835712514625, null, null, 4.1008528266573, NaN, 0.83567223048961, 0.60176891, 4819, True
"GO:0004818", "glutamate-tRNA ligase activity", 0.0436108128690713, null, null, 4.11018552741116, NaN, 0.835457302417998, 0.6026589, 4819, True
"GO:0004824", "lysine-tRNA ligase activity", 0.0446294250110431, null, null, 4.12021186825707, NaN, 0.83522577944103, 0.60439757, 4819, True
"GO:0004813", "alanine-tRNA ligase activity", 0.0480642799083899, null, null, 4.15241066362958, NaN, 0.834477883647771, 0.60822488, 4819, True
"GO:0004820", "glycine-tRNA ligase activity", 0.0511573413627494, null, null, 4.17949434100545, NaN, 0.833843579589819, 0.6136808, 4819, True
"GO:0004814", "arginine-tRNA ligase activity", 0.054818930524256, null, null, 4.20951501454263, NaN, 0.833134849417549, 0.61902959, 4819, True
"GO:0004826", "phenylalanine-tRNA ligase activity", 0.0809441323050607, null, null, 4.37876117531637, NaN, 0.829024773697696, 0.63844733, 4819, True
"GO:0017110", "nucleoside-diphosphatase activity", 0.0107038877244411, 1.13337469533346, -6.98710487598091, 3.50023647482564, NaN, 0.917283393632838, 0.38195129, null, False
"GO:0004366", "glycerol-3-phosphate O-acyltransferase activity", 0.00766158767250544, 3.33718818125227, 2.27639444867379, 3.35506820634885, NaN, 0.871963637452017, 0.38570608, null, False
"GO:0008780", "acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity", 0.0165414490031831, null, null, 3.68922003726384, NaN, 0.866378851909327, 0.68144325, 4366, True
"GO:0003841", "1-acylglycerol-3-phosphate O-acyltransferase activity", 0.0230321403264452, null, null, 3.8329557506046, NaN, 0.863345375956857, 0.72534896, 4366, True
"GO:0009001", "serine O-acetyltransferase activity", 0.0312148783971688, null, null, 3.9649663748311, NaN, 0.860062630241238, 0.75335317, 4366, True
"GO:0004144", "diacylglycerol O-acyltransferase activity", 0.0302537958446107, null, null, 3.95138609488029, NaN, 0.861169043164063, 0.91298723, 4366, True
"GO:0051087", "chaperone binding", 0.1035803336926, -6.31687982801662, 0.787420049456763, 4.48584914137205, NaN, 0.987090992017694, 0.39071623, null, False
"GO:0004462", "lactoylglutathione lyase activity", 0.0309069258891308, -5.45767256872512, 3.34513632459092, 3.96066100727098, NaN, 0.907169961343117, 0.39092053, null, False
"GO:0004408", "holocytochrome-c synthase activity", 0.00780710369278712, null, null, 3.36323580448369, NaN, 0.88548627968226, 0.75248978, 4462, True
"GO:0016805", "dipeptidase activity", 0.0733028491935248, 1.17002752822613, -4.26074798847032, 4.33569855149822, NaN, 0.871276042483549, 0.39979978, null, False
"GO:0004181", "metallocarboxypeptidase activity", 0.0860541134823943, null, null, 4.40534636017571, NaN, 0.869549312862352, 0.64763342, 16805, True
"GO:0004177", "aminopeptidase activity", 0.389032004082841, null, null, 5.06054675512617, NaN, 0.856009213471371, 0.73337326, 16805, True
"GO:0004185", "serine-type carboxypeptidase activity", 0.18698470196847, null, null, 4.7423715832469, NaN, 0.862728914353411, 0.82663854, 16805, True
"GO:0015159", "polysaccharide transmembrane transporter activity", 0.0320101403684757, -5.78618021556328, -2.04091166909452, 3.97589113640179, NaN, 0.950862063821447, 0.40010435, null, False
"GO:0015438", "ABC-type teichoic acid transporter activity", 0.00074788466237796, null, null, 2.34635297445064, NaN, 0.941542391330473, 0.59968204, 15159, True
"GO:0008320", "protein transmembrane transporter activity", 0.196913632282573, null, null, 4.76484089374241, NaN, 0.943642726027094, 0.83377767, 15159, True
"GO:0015450", "protein-transporting ATPase activity", 0.0774686682857749, null, null, 4.35970270827411, NaN, 0.925811352700196, 0.91494216, 15159, True
"GO:0004799", "thymidylate synthase activity", 0.0277969439672967, 7.06254742611535, 3.06107637095036, 3.91460756777108, NaN, 0.862926505191774, 0.400591, null, False
"GO:0048529", "magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity", 0.00310659782833922, -1.53855987109116, 4.77701229267234, 2.96331551138611, NaN, 0.90896126156335, 0.4019398, null, False
"GO:0004506", "squalene monooxygenase activity", 0.0075228398392136, null, null, 3.34713478291002, NaN, 0.904613016005316, 0.63846658, 48529, True
"GO:0004499", "N,N-dimethylaniline monooxygenase activity", 0.0738510723397023, null, null, 4.33893435297639, NaN, 0.891235803450961, 0.75956157, 48529, True
"GO:0003951", "NAD+ kinase activity", 0.121867974939163, 6.14171175930217, -0.0150710106730111, 4.55645930102074, NaN, 0.822723414251178, 0.40320398, null, False
"GO:0004484", "mRNA guanylyltransferase activity", 0.0073164101360233, 7.59390779390475, -0.216166083995937, 3.33505651943909, NaN, 0.856181684508054, 0.4049402, null, False
"GO:0008193", "tRNA guanylyltransferase activity", 0.00655837319316057, null, null, 3.28757780907871, NaN, 0.823514080646607, 0.92734276, 4484, True
"GO:0004707", "MAP kinase activity", 0.0381691905292353, 5.08902822625172, -0.656101917442124, 4.05230909964732, NaN, 0.793627111634933, 0.40777246, null, False
"GO:0004325", "ferrochelatase activity", 0.0489272237495952, -5.66596490142768, 3.26043191932298, 4.1601382577234, NaN, 0.905780835086167, 0.4082331, null, False
"GO:0008373", "sialyltransferase activity", 0.0256006672890917, 4.86042038623229, 2.70705164261748, 3.87886633695673, NaN, 0.844116375011447, 0.40945241, null, False
"GO:0004038", "allantoinase activity", 0.00852453151371077, -1.01358387577938, -6.74462242847931, 3.40140054078154, NaN, 0.903393984158029, 0.41053672, null, False
"GO:0033971", "hydroxyisourate hydrolase activity", 0.0138781674226788, null, null, 3.61299565603235, NaN, 0.900735755668396, 0.71484744, 4038, True
"GO:0004151", "dihydroorotase activity", 0.0381184291268115, null, null, 4.05173119605985, NaN, 0.894739835402058, 0.77874914, 4038, True
"GO:0004149", "dihydrolipoyllysine-residue succinyltransferase activity", 0.0247411075413813, 3.21067778266645, 0.820560736537464, 3.86403618272577, NaN, 0.846168488779524, 0.41118157, null, False
"GO:0003864", "3-methyl-2-oxobutanoate hydroxymethyltransferase activity", 0.0274788391787739, 6.88235964406728, 3.15598358989305, 3.90960951049017, NaN, 0.859770597970929, 0.41167795, null, False
"GO:0004643", "phosphoribosylaminoimidazolecarboxamide formyltransferase activity", 0.0333197845510108, null, null, 3.99330393791947, NaN, 0.858178287426293, 0.75566568, 3864, True
"GO:0004479", "methionyl-tRNA formyltransferase activity", 0.032345165624473, null, null, 3.98041246160689, NaN, 0.757001546026962, 0.76334555, 3864, True
"GO:0004644", "phosphoribosylglycinamide formyltransferase activity", 0.036294402733048, null, null, 4.03043779262705, NaN, 0.857460346520221, 0.76886642, 3864, True
"GO:0004372", "glycine hydroxymethyltransferase activity", 0.0486768008309709, null, null, 4.15790986622634, NaN, 0.854940476145666, 0.78760975, 3864, True
"GO:0043874", "acireductone synthase activity", 0.00618612290871905, 3.43539143154568, -4.60510829566065, 3.26221370547642, NaN, 0.870289158553004, 0.41313348, null, False
"GO:0004070", "aspartate carbamoyltransferase activity", 0.0327546409373587, 6.91692548210625, 2.98905915492954, 3.98587535730839, NaN, 0.861174634373809, 0.41613779, null, False
"GO:0004585", "ornithine carbamoyltransferase activity", 0.0307580257753542, null, null, 3.95856388322197, NaN, 0.846173291992043, 0.83831178, 4070, True
"GO:0004636", "phosphoribosyl-ATP diphosphatase activity", 0.0269644569675456, 0.962571976555714, -6.82715581159433, 3.90140382682525, NaN, 0.912732634211097, 0.41659516, null, False
"GO:0016630", "protochlorophyllide reductase activity", 0.00238917000741556, -2.96751677005678, 5.15961100604484, 2.8494194137969, NaN, 0.906005867038936, 0.4187835, null, False
"GO:0004665", "prephenate dehydrogenase (NADP+) activity", 0.0298578569057047, null, null, 3.94566549943213, NaN, 0.89207346370727, 0.62375695, 16630, True
"GO:0008977", "prephenate dehydrogenase (NAD+) activity", 0.0299255387756032, null, null, 3.94664873390668, NaN, 0.89205914813207, 0.72090079, 16630, True
"GO:0008839", "4-hydroxy-tetrahydrodipicolinate reductase", 0.0345955877985968, null, null, 4.00962084081432, NaN, 0.891134475600874, 0.72750219, 16630, True
"GO:0017116", "single-stranded DNA helicase activity", 0.0144636155973005, 4.22500043597119, -6.4977884219777, 3.63093611906419, NaN, 0.875814005961609, 0.4213246, null, False
"GO:0043139", "5'-3' DNA helicase activity", 0.0315668241206408, null, null, 3.9698350930758, NaN, 0.869962124615359, 0.61719778, 17116, True
"GO:0003724", "RNA helicase activity", 0.300470277320709, null, null, 4.94836405598837, NaN, 0.8513287488445, 0.6222407, 17116, True
"GO:0043138", "3'-5' DNA helicase activity", 0.0439999836209875, null, null, 4.11404356254808, NaN, 0.867303372141153, 0.66068636, 17116, True
"GO:0003678", "DNA helicase activity", 0.528087789882718, null, null, 5.19326655603942, NaN, 0.843728261358411, 0.78086082, 17116, True
"GO:0009378", "four-way junction helicase activity", 0.0643146968710096, null, null, 4.27889072492868, NaN, 0.864129591682735, 0.78875391, 17116, True
"GO:0003989", "acetyl-CoA carboxylase activity", 0.109654781515987, -4.29098852143081, -5.35563148259529, 4.51059862349992, NaN, 0.897158905218138, 0.42282165, null, False
"GO:0004743", "pyruvate kinase activity", 0.0512588641675971, 6.0261607394698, -1.20723009620807, 4.18035529644879, NaN, 0.803144803125971, 0.42282832, null, False
"GO:0016161", "beta-amylase activity", 0.00707275540438885, -0.913304742836998, -5.28256891816642, 3.32035403281767, NaN, 0.912868367859467, 0.42311703, null, False
"GO:0004047", "aminomethyltransferase activity", 0.0285279081622, 6.73052436725587, 3.19754520687547, 3.9258790893015, NaN, 0.862717182939805, 0.42477186, null, False
"GO:0008690", "3-deoxy-manno-octulosonate cytidylyltransferase activity", 0.0155735982636352, 7.3916330993257, -0.0131406442108878, 3.66304097489397, NaN, 0.850639491841875, 0.42830295, null, False
"GO:0004605", "phosphatidate cytidylyltransferase activity", 0.0376784969724715, null, null, 4.04669022137006, NaN, 0.842830245758599, 0.8058853, 8690, True
"GO:0004768", "stearoyl-CoA 9-desaturase activity", 0.00689001435566301, -1.11804112212373, 5.08333619859569, 3.30899102900016, NaN, 0.907300710341373, 0.43391533, null, False
"GO:0003998", "acylphosphatase activity", 0.0276175870120657, 0.769279803058308, -6.89500030933202, 3.91179659043725, NaN, 0.912719668178999, 0.4353748, null, False
"GO:0016987", "sigma factor activity", 0.461133500085668, 5.49747673550258, -6.23332375929171, 5.13438750767341, NaN, 0.982165471081987, 0.43624395, null, False
"GO:0033819", "lipoyl(octanoyl) transferase activity", 0.0261353540612895, 3.29137228669215, 0.985382943386992, 3.88784226510736, NaN, 0.845672045413077, 0.44084023, null, False
"GO:0004312", "fatty acid synthase activity", 0.36430443291544, null, null, 5.03202613694902, NaN, 0.842076910713174, 0.52635677, 33819, True
"GO:0004315", "3-oxoacyl-[acyl-carrier-protein] synthase activity", 0.175512625020681, null, null, 4.71487438223157, NaN, 0.848025520224002, 0.61016888, 33819, True
"GO:0016410", "N-acyltransferase activity", 1.1156577911257, null, null, 5.51808996686597, NaN, 0.828879777360609, 0.72178376, 33819, True
"GO:0004318", "enoyl-[acyl-carrier-protein] reductase (NADH) activity", 0.0339086168191274, null, null, 4.00091106213122, NaN, 0.794964424038828, 0.78056319, 33819, True
"GO:0004316", "3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity", 0.0600101299454677, null, null, 4.24880670412872, NaN, 0.782790040929113, 0.81293693, 33819, True
"GO:0004449", "isocitrate dehydrogenase (NAD+) activity", 0.0128054097847882, -0.651595481418856, 6.61092123275285, 3.57806588383609, NaN, 0.89094447217284, 0.44260845, null, False
"GO:0004450", "isocitrate dehydrogenase (NADP+) activity", 0.0374551468018066, null, null, 4.04410838744612, NaN, 0.884011211917475, 0.90109877, 4449, True
"GO:0019135", "deoxyhypusine monooxygenase activity", 0.00496108106355696, -0.569397960539108, 3.96701507907652, 3.16643011384328, NaN, 0.880760771986001, 0.44433454, null, False
"GO:0008961", "phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity", 0.0328595478357013, 3.69100257164161, 0.830854785615878, 3.98726395412224, NaN, 0.840407355899426, 0.44464434, null, False
"GO:0031267", "small GTPase binding", 0.162940717687042, -6.15175165044844, 0.820684301768662, 4.68259629146055, NaN, 0.986730084891933, 0.44542736, null, False
"GO:0050380", "undecaprenyl-diphosphatase activity", 0.0329373819860845, 0.733969599698976, -6.74969939872767, 3.98829134190749, NaN, 0.911680940932754, 0.44543432, null, False
"GO:0004668", "protein-arginine deiminase activity", 0.0182402639376344, -0.791471317506705, -6.61703904553878, 3.73166933182864, NaN, 0.900949079247929, 0.4458897, null, False
"GO:0004500", "dopamine beta-monooxygenase activity", 0.00572927028690446, -1.27790371286116, 4.96127913393817, 3.22891340599469, NaN, 0.907291687594638, 0.44764037, null, False
"GO:0003876", "AMP deaminase activity", 0.00935701851346181, -1.06517111248037, -6.60646314679846, 3.44185217577329, NaN, 0.900289802671693, 0.44821259, null, False
"GO:0004635", "phosphoribosyl-AMP cyclohydrolase activity", 0.0284805308532711, null, null, 3.9251573271759, NaN, 0.893771781412931, 0.63579085, 3876, True
"GO:0008829", "dCTP deaminase activity", 0.0189001621691444, null, null, 3.74710093136499, NaN, 0.896256569712096, 0.66856344, 3876, True
"GO:0008835", "diaminohydroxyphosphoribosylaminopyrimidine deaminase activity", 0.0244433073138281, null, null, 3.85877773730545, NaN, 0.894699649944226, 0.70657186, 3876, True
"GO:0004126", "cytidine deaminase activity", 0.0238443227652267, null, null, 3.84800427149727, NaN, 0.860610040103791, 0.71642842, 3876, True
"GO:0008251", "tRNA-specific adenosine deaminase activity", 0.0319627630595467, null, null, 3.97524794124068, NaN, 0.893026254669617, 0.72925657, 3876, True
"GO:0003937", "IMP cyclohydrolase activity", 0.0354585316398021, null, null, 4.02031984035731, NaN, 0.892385877094569, 0.78589566, 3876, True
"GO:0003934", "GTP cyclohydrolase I activity", 0.0383654679519409, null, null, 4.05453645265495, NaN, 0.891878870023354, 0.80070543, 3876, True
"GO:0030337", "DNA polymerase processivity factor activity", 0.00924195933463443, -1.25226751543617, 0.262536683311323, 3.43648069500949, NaN, 0.975910433425706, 0.44852367, null, False
"GO:0004555", "alpha,alpha-trehalase activity", 0.0180101455799796, -0.587909067413895, -5.50248450149933, 3.72615646617275, NaN, 0.908160703642372, 0.44976178, null, False
"GO:0004557", "alpha-galactosidase activity", 0.0497833994038107, null, null, 4.16767171623002, NaN, 0.901381380270129, 0.50384858, 4555, True
"GO:0004559", "alpha-mannosidase activity", 0.0716243388200431, null, null, 4.32563879179054, NaN, 0.899068105477912, 0.55069813, 4555, True
"GO:0004565", "beta-galactosidase activity", 0.0719424436085658, null, null, 4.32756326018728, NaN, 0.899130507206805, 0.89560523, 4555, True
"GO:0004571", "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity", 0.0331844208112139, null, null, 3.99153617530003, NaN, 0.903657440944711, 0.91039555, 4555, True
"GO:0004170", "dUTP diphosphatase activity", 0.0330219843234576, 0.958299931094684, -6.67486705402711, 3.98940531800152, NaN, 0.911667294492733, 0.45106415, null, False
"GO:0004164", "diphthine synthase activity", 0.00668358465247272, 6.8858042469537, 3.80640516549759, 3.29578694025161, NaN, 0.86809508082867, 0.45232064, null, False
"GO:0008425", "2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity", 0.0307106484664253, null, null, 3.9578944872129, NaN, 0.856263662272534, 0.51505898, 4164, True
"GO:0004482", "mRNA (guanine-N7-)-methyltransferase activity", 0.00865989525350769, null, null, 3.40823996531185, NaN, 0.786108430518843, 0.52270839, 4164, True
"GO:0009007", "site-specific DNA-methyltransferase (adenine-specific) activity", 0.0791065695373176, null, null, 4.36878877684111, NaN, 0.763964545301274, 0.59862736, 4164, True
"GO:0008725", "DNA-3-methyladenine glycosylase activity", 0.0288392447637329, -0.199731122738806, -5.19942827982023, 3.9305924884426, NaN, 0.841032789825156, 0.45347672, null, False
"GO:0008534", "oxidized purine nucleobase lesion DNA N-glycosylase activity", 0.0289509198490654, null, null, 3.93227077589949, NaN, 0.840996584202063, 0.76341951, 8725, True
"GO:0004844", "uracil DNA N-glycosylase activity", 0.0354043861438833, null, null, 4.01965622531935, NaN, 0.838553454600655, 0.77314873, 8725, True
"GO:0003905", "alkylbase DNA N-glycosylase activity", 0.0416886477639552, null, null, 4.09061070782841, NaN, 0.837505866547889, 0.79107197, 8725, True
"GO:0017065", "single-strand selective uracil DNA N-glycosylase activity", 0.00171573540192591, null, null, 2.70586371228392, NaN, 0.863175971047396, 0.83969638, 8725, True
"GO:0004459", "L-lactate dehydrogenase activity", 0.0158815507716731, -0.807963271275142, 6.63995039546505, 3.67154308526257, NaN, 0.890899269385462, 0.45593133, null, False
"GO:0003865", "3-oxo-5-alpha-steroid 4-dehydrogenase activity", 0.00797969246102819, -2.75170924095701, 5.30743650186525, 3.3727279408856, NaN, 0.899488345082392, 0.45758338, null, False
"GO:0004729", "oxygen-dependent protoporphyrinogen oxidase activity", 0.0150727524263866, null, null, 3.64884770837289, NaN, 0.896304347644489, 0.50380182, 3865, True
"GO:0004152", "dihydroorotate dehydrogenase activity", 0.0395295961141943, null, null, 4.06751720190368, NaN, 0.892115009315921, 0.55226074, 3865, True
"GO:0003995", "acyl-CoA dehydrogenase activity", 0.154416186173332, null, null, 4.65925998640849, NaN, 0.882552968731663, 0.642062, 3865, True
"GO:0017150", "tRNA dihydrouridine synthase activity", 0.0607038691119269, null, null, 4.25379822986825, NaN, 0.763201867115781, 0.66190449, 3865, True
"GO:0003997", "acyl-CoA oxidase activity", 0.0218781644446765, null, null, 3.81063570027554, NaN, 0.894086966727544, 0.80503782, 3865, True
"GO:0004109", "coproporphyrinogen oxidase activity", 0.055783397170309, null, null, 4.21708895147917, NaN, 0.88808545196836, 0.87121472, 3865, True
"GO:0003854", "3-beta-hydroxy-delta5-steroid dehydrogenase activity", 0.0219695349690394, null, null, 3.81244540287276, NaN, 0.88679117481038, 0.87781141, 3865, True
"GO:0008879", "glucose-1-phosphate thymidylyltransferase activity", 0.0240101433464779, 7.17656306301951, 0.181341296503164, 3.85101360682367, NaN, 0.847903926988807, 0.45806454, null, False
"GO:0000213", "tRNA-intron endonuclease activity", 0.0109340060820959, 2.35884678989989, -5.77542887114469, 3.50947135210255, NaN, 0.812263687189734, 0.45958383, null, False
"GO:0004526", "ribonuclease P activity", 0.0457292553968931, null, null, 4.13078391458896, NaN, 0.795278839091122, 0.88801762, 213, True
"GO:0008108", "UDP-glucose:hexose-1-phosphate uridylyltransferase activity", 0.0171911949542083, 7.3491025668352, 0.119382561127402, 3.7059491949103, NaN, 0.847764159319987, 0.46072678, null, False
"GO:0003977", "UDP-N-acetylglucosamine diphosphorylase activity", 0.0239323091960947, null, null, 3.84960365808245, NaN, 0.844863396125253, 0.799741, 8108, True
"GO:0003983", "UTP:glucose-1-phosphate uridylyltransferase activity", 0.0350761290748758, null, null, 4.01561120450351, NaN, 0.84137253941796, 0.83474441, 8108, True
"GO:0008773", "[protein-PII] uridylyltransferase activity", 0.0242977912935464, null, null, 3.85618492672717, NaN, 0.824556594576021, 0.83552163, 8108, True
"GO:0004420", "hydroxymethylglutaryl-CoA reductase (NADPH) activity", 0.0161049009423381, -0.664627706845112, 6.44956973307201, 3.67760695272049, NaN, 0.890812251614577, 0.46191048, null, False
"GO:0042162", "telomeric DNA binding", 0.0360981253103425, -3.29643876937499, -1.502748226175, 4.02808300701784, NaN, 0.990417577859442, 0.46248437, null, False
"GO:0004190", "aspartic-type endopeptidase activity", 0.27322155649959, 1.21376510948948, -4.48820862230382, 4.90707798708914, NaN, 0.86177877879952, 0.46299574, null, False
"GO:0008237", "metallopeptidase activity", 1.34565770550813, null, null, 5.59949334165328, NaN, 0.844545918040127, 0.59494607, 4190, True
"GO:0003917", "DNA topoisomerase type I (single strand cut, ATP-independent) activity", 0.0691404141947697, -3.51375090852552, -3.83248215272385, 4.31031087991934, NaN, 0.839496015503819, 0.46437711, null, False
"GO:0003755", "peptidyl-prolyl cis-trans isomerase activity", 0.351891577976062, null, null, 5.01697069615394, NaN, 0.83519923016892, 0.55472912, 3917, True
"GO:0004713", "protein tyrosine kinase activity", 0.169021933697419, null, null, 4.69850940802601, NaN, 0.783900737582745, 0.5811472, 3917, True
"GO:0000155", "phosphorelay sensor kinase activity", 1.0092077461494, null, null, 5.47453967844016, NaN, 0.739569117879956, 0.68250259, 3917, True
